_id,band_gap,new_band_gap
61423c31baaf234b3529067c,1.1086,1.11
61423c534e27a1844a5f06ee,1.1473,1.14
61423c5931cf3ef3d4a9f3fa,0.4099,0.42
61423c8a31cf3ef3d4a9f3fc,0.3915,0.39
61423cafbaaf234b3529067e,1.1081,1.11
61423d143ac25c70a5c6cb43,0.4004,0.39
61423d1c9cbada84a8676ce5,1.8096,1.79
61423d3f31cf3ef3d4a9f400,0.3894,0.39
61423d7dbaaf234b35290680,1.0939,1.11
61423df44e27a1844a5f06f6,1.1387,1.14
61423df6baaf234b35290682,1.1032,1.11
61423dff31cf3ef3d4a9f402,0.4074,0.42
61423e46ee0a3fd43fb47f07,0.3579,0.35
61423e95baaf234b35290684,1.0835,1.07
61423eba4e27a1844a5f06fc,1.1459,1.14
61423f3e4e27a1844a5f0700,1.1785,1.18
61423f724e27a1844a5f0702,1.1459,1.14
61423f74baaf234b35290686,1.0941,1.11
61423fa7baaf234b35290688,1.0953,1.11
614240289cbada84a8676ce9,1.8084,1.79
61424033ee0a3fd43fb47f0b,0.4299,0.42
6142405a9cbada84a8676ceb,1.8091,1.79
614240b0baaf234b3529068a,1.125,1.14
614240c84e27a1844a5f070a,1.1451,1.14
614240e2baaf234b3529068c,1.1092,1.11
6142412431cf3ef3d4a9f40e,0.4157,0.42
614241539cbada84a8676ced,1.8086,1.79
614241af4e27a1844a5f070e,1.1445,1.14
614241dd3ac25c70a5c6cb4b,0.4203,0.42
6142422831cf3ef3d4a9f412,0.4003,0.39
6142425831cf3ef3d4a9f414,0.4272,0.42
614242664e27a1844a5f0710,1.1424,1.14
614242a39cbada84a8676cef,1.8094,1.79
6142438bbaaf234b35290694,1.1227,1.11
614243b09cbada84a8676cf3,1.8088,1.79
614243be31cf3ef3d4a9f41a,0.3576,0.35
614243e8ee0a3fd43fb47f11,0.3506,0.35
614244343ac25c70a5c6cb55,0.4182,0.42
614244594e27a1844a5f0718,1.1466,1.14
61424488baaf234b35290696,1.0381,1.04
614244e231cf3ef3d4a9f420,0.2854,0.28
614245444e27a1844a5f071c,1.1402,1.14
6142459f4e27a1844a5f071e,1.1483,1.14
614246303ac25c70a5c6cb57,0.4142,0.42
6142466e4e27a1844a5f0724,1.1376,1.14
6142469e3ac25c70a5c6cb59,0.3959,0.39
614246d931cf3ef3d4a9f426,0.3538,0.35
614247384e27a1844a5f0728,1.1455,1.14
614247469cbada84a8676cf9,1.8085,1.79
6142475ebaaf234b3529069a,1.1065,1.11
6142476c3ac25c70a5c6cb5b,0.2993,0.28
61424787baaf234b3529069c,1.0969,1.11
614247ae4e27a1844a5f072a,1.1393,1.14
614247b4ee0a3fd43fb47f17,0.3886,0.39
614247df4e27a1844a5f072c,1.1452,1.14
6142483b31cf3ef3d4a9f42c,0.4152,0.42
6142486eee0a3fd43fb47f19,0.3576,0.35
6142488c31cf3ef3d4a9f42e,0.3572,0.35
61424897ee0a3fd43fb47f1b,0.4136,0.42
614248bd31cf3ef3d4a9f430,0.4169,0.42
614248c4baaf234b352906a2,1.0934,1.11
614248d44e27a1844a5f0734,1.1425,1.14
614248d6ee0a3fd43fb47f1d,0.3595,0.35
614248dd9cbada84a8676cff,1.8098,1.79
614249009cbada84a8676d01,1.8065,1.79
61424942ee0a3fd43fb47f21,0.356,0.35
6142498f4e27a1844a5f073a,1.1469,1.14
614249ebbaaf234b352906a4,1.1097,1.11
61424a3331cf3ef3d4a9f438,0.4017,0.39
61424a7c4e27a1844a5f073e,1.1432,1.14
61424aa74e27a1844a5f0740,1.1459,1.14
61424aadee0a3fd43fb47f25,0.3587,0.35
61424acf3ac25c70a5c6cb61,0.2996,0.28
61424afb31cf3ef3d4a9f43a,0.3562,0.35
61424b2a31cf3ef3d4a9f43c,0.391,0.39
61424b3f3ac25c70a5c6cb63,0.3934,0.39
61424b5f4e27a1844a5f0742,1.1509,1.14
61424b8831cf3ef3d4a9f43e,0.3995,0.39
61424b8a4e27a1844a5f0744,1.1462,1.14
61424bb531cf3ef3d4a9f440,0.354,0.35
61424bb94e27a1844a5f0746,1.1452,1.14
61424c064e27a1844a5f0748,1.142,1.14
61424c659cbada84a8676d09,1.8087,1.79
61424cbf4e27a1844a5f074e,1.1379,1.14
61424d094e27a1844a5f0750,1.1396,1.14
61424d0c31cf3ef3d4a9f444,0.4172,0.42
61424d10baaf234b352906aa,1.0844,1.07
61424d439cbada84a8676d0f,1.8093,1.79
61424d5dbaaf234b352906ac,1.0879,1.07
61424d8c31cf3ef3d4a9f448,0.3917,0.39
61424d8c4e27a1844a5f0752,1.1472,1.14
61424db63ac25c70a5c6cb6b,0.4006,0.39
61424dcf31cf3ef3d4a9f44a,0.3981,0.39
61424dd84e27a1844a5f0754,1.1452,1.14
61424e1dee0a3fd43fb47f29,0.2791,0.28
61424e2b31cf3ef3d4a9f44e,0.3887,0.39
61424ebf31cf3ef3d4a9f450,0.3553,0.35
61424ed64e27a1844a5f075a,1.1382,1.14
61424f4231cf3ef3d4a9f452,0.4312,0.42
61424f664e27a1844a5f075e,1.1422,1.14
61424f7e9cbada84a8676d13,1.8088,1.79
61424fb94e27a1844a5f0760,1.1452,1.14
61424fdb3ac25c70a5c6cb73,0.4283,0.42
614250523ac25c70a5c6cb75,0.4112,0.42
61425053ee0a3fd43fb47f2f,0.3591,0.35
6142509b31cf3ef3d4a9f45c,0.4196,0.42
6142509cbaaf234b352906b2,0.9535,0.97
614250c731cf3ef3d4a9f45e,0.4035,0.42
614250eaee0a3fd43fb47f33,0.3565,0.35
6142511d31cf3ef3d4a9f462,0.4216,0.42
6142514c31cf3ef3d4a9f464,0.3629,0.35
614251654e27a1844a5f076e,1.1406,1.14
6142518fee0a3fd43fb47f35,0.3581,0.35
614251934e27a1844a5f0770,1.1469,1.14
614251ea4e27a1844a5f0772,1.1448,1.14
6142528731cf3ef3d4a9f468,0.3542,0.35
6142528d4e27a1844a5f0776,1.1457,1.14
6142531e4e27a1844a5f0778,1.1483,1.14
614253223ac25c70a5c6cb7d,0.4256,0.42
61425380baaf234b352906b6,0.65,0.66
6142539a3ac25c70a5c6cb7f,0.344,0.35
6142540d3ac25c70a5c6cb81,0.4269,0.42
6142547231cf3ef3d4a9f476,0.2719,0.28
614254dc4e27a1844a5f0780,1.1463,1.14
614254e231cf3ef3d4a9f478,0.2775,0.28
614255173ac25c70a5c6cb85,0.3531,0.35
61425534baaf234b352906be,1.0877,1.07
614255a631cf3ef3d4a9f47e,0.4291,0.42
614255a64e27a1844a5f0784,1.1481,1.14
6142560531cf3ef3d4a9f482,0.3595,0.35
6142561a4e27a1844a5f0788,1.1488,1.14
6142567031cf3ef3d4a9f486,0.392,0.39
614256893ac25c70a5c6cb8b,0.4025,0.39
614256bb9cbada84a8676d21,1.8084,1.79
614256ce31cf3ef3d4a9f48a,0.3983,0.39
614256d5baaf234b352906c2,1.0948,1.11
614256d84e27a1844a5f078c,1.1392,1.14
6142570431cf3ef3d4a9f48c,0.4105,0.42
6142574f31cf3ef3d4a9f48e,0.2849,0.28
614257acee0a3fd43fb47f39,0.3572,0.35
6142580bee0a3fd43fb47f3b,0.3592,0.35
6142580b31cf3ef3d4a9f492,0.3583,0.35
614258284e27a1844a5f078e,1.144,1.14
6142582dee0a3fd43fb47f3d,0.3558,0.35
614258363ac25c70a5c6cb91,0.4027,0.39
614258a931cf3ef3d4a9f494,0.415,0.42
6142596331cf3ef3d4a9f496,0.4165,0.42
614259a54e27a1844a5f0796,1.1477,1.14
614259d74e27a1844a5f0798,1.1482,1.14
614259f2ee0a3fd43fb47f3f,0.3502,0.35
61425a159cbada84a8676d25,1.8086,1.79
61425a65ee0a3fd43fb47f41,0.3597,0.35
61425b4e31cf3ef3d4a9f4a4,0.3527,0.35
61425b6d4e27a1844a5f07a0,1.1385,1.14
61425b9e4e27a1844a5f07a2,1.1446,1.14
61425bce31cf3ef3d4a9f4a6,0.3531,0.35
61425bde9cbada84a8676d29,1.808,1.79
61425bf54e27a1844a5f07a4,1.1477,1.14
61425c7331cf3ef3d4a9f4a8,0.3511,0.35
61425c819cbada84a8676d2d,1.8097,1.79
61425c963ac25c70a5c6cb97,0.3482,0.35
61425ca231cf3ef3d4a9f4aa,0.3572,0.35
61425cdbbaaf234b352906c6,0.9416,0.94
61425d0d3ac25c70a5c6cb99,0.3997,0.39
61425d3a4e27a1844a5f07aa,1.1454,1.14
61425da44e27a1844a5f07ac,1.1456,1.14
61425ddebaaf234b352906c8,1.1068,1.11
61425e063ac25c70a5c6cb9b,0.4105,0.42
61425e104e27a1844a5f07ae,1.1434,1.14
61425e11baaf234b352906ca,1.1102,1.11
61425eaa31cf3ef3d4a9f4b2,0.4206,0.42
61425f203ac25c70a5c6cb9f,0.4203,0.42
61425f9a3ac25c70a5c6cba1,0.3059,0.32
61425fa24e27a1844a5f07b4,1.1468,1.14
61425fad31cf3ef3d4a9f4b4,0.4079,0.42
61425fb79cbada84a8676d33,1.8088,1.79
6142606f4e27a1844a5f07b6,1.1445,1.14
614260e64e27a1844a5f07b8,1.1448,1.14
614260ebbaaf234b352906ce,1.1179,1.11
6142610c9cbada84a8676d39,1.8082,1.79
614261344e27a1844a5f07ba,1.1419,1.14
614261644e27a1844a5f07bc,1.1448,1.14
614261954e27a1844a5f07be,1.1478,1.14
614261d49cbada84a8676d3b,1.8069,1.79
614261e231cf3ef3d4a9f4bc,0.2715,0.28
614262023ac25c70a5c6cba5,0.3919,0.39
6142623531cf3ef3d4a9f4be,0.4058,0.42
6142627631cf3ef3d4a9f4c0,0.3897,0.39
614262f931cf3ef3d4a9f4c4,0.3519,0.35
61426378baaf234b352906d0,0.6458,0.66
6142640dee0a3fd43fb47f49,0.2757,0.28
614264a13ac25c70a5c6cbab,0.3964,0.39
614264fe31cf3ef3d4a9f4d2,0.4299,0.42
6142654c31cf3ef3d4a9f4d4,0.3498,0.35
6142654d3ac25c70a5c6cbad,0.3951,0.39
614265604e27a1844a5f07c8,1.1467,1.14
614265a431cf3ef3d4a9f4d6,0.3834,0.39
614265b54e27a1844a5f07ca,1.1481,1.14
6142665fee0a3fd43fb47f4b,0.3566,0.35
6142669031cf3ef3d4a9f4da,0.4031,0.42
61426787ee0a3fd43fb47f4f,0.3578,0.35
614267a74e27a1844a5f07cc,1.1448,1.14
614267cd3ac25c70a5c6cbb3,0.3054,0.32
614267d79cbada84a8676d43,1.8086,1.79
6142680f4e27a1844a5f07ce,1.1474,1.14
6142683eee0a3fd43fb47f51,0.3583,0.35
614268493ac25c70a5c6cbb5,0.3013,0.32
614268b0ee0a3fd43fb47f53,0.3599,0.35
6142692831cf3ef3d4a9f4e6,0.301,0.32
6142693dee0a3fd43fb47f55,0.3604,0.35
614269594e27a1844a5f07d2,1.1492,1.14
6142698531cf3ef3d4a9f4e8,0.3814,0.39
614269993ac25c70a5c6cbb9,0.3905,0.39
61426a8b4e27a1844a5f07d6,1.1415,1.14
61426aa03ac25c70a5c6cbbb,0.4312,0.42
61426b2231cf3ef3d4a9f4ee,0.4226,0.42
61426bdc31cf3ef3d4a9f4f0,0.301,0.32
61426c06baaf234b352906dc,1.1053,1.11
61426c429cbada84a8676d47,1.8074,1.79
61426c6431cf3ef3d4a9f4f2,0.3591,0.35
61426c9431cf3ef3d4a9f4f4,0.391,0.39
61426cea31cf3ef3d4a9f4f6,0.275,0.28
61426d3f9cbada84a8676d49,1.8072,1.79
61426e4431cf3ef3d4a9f4fa,0.4204,0.42
61426e454e27a1844a5f07e6,1.1438,1.14
61426f34baaf234b352906e0,1.0907,1.11
61426f414e27a1844a5f07ec,1.1383,1.14
61426f734e27a1844a5f07ee,1.1311,1.14
6142706cbaaf234b352906e2,1.1097,1.11
614270b44e27a1844a5f07f2,1.146,1.14
614270c33ac25c70a5c6cbcb,0.4021,0.39
614270e3baaf234b352906e4,1.1168,1.11
6142710b4e27a1844a5f07f4,1.1451,1.14
6142715a3ac25c70a5c6cbcd,0.3546,0.35
614272024e27a1844a5f07f6,1.1462,1.14
6142725fee0a3fd43fb47f59,0.2666,0.28
614272693ac25c70a5c6cbd1,0.2941,0.28
614272ab4e27a1844a5f07fa,1.1455,1.14
614272b331cf3ef3d4a9f508,0.4185,0.42
614272f2ee0a3fd43fb47f5b,0.3785,0.39
6142731531cf3ef3d4a9f50c,0.4208,0.42
6142734831cf3ef3d4a9f50e,0.4185,0.42
61427355baaf234b352906e6,0.961,0.97
6142738b3ac25c70a5c6cbd5,0.3952,0.39
6142739931cf3ef3d4a9f510,0.3556,0.35
614273c74e27a1844a5f07fc,1.1458,1.14
614273d3ee0a3fd43fb47f5f,0.354,0.35
6142743f31cf3ef3d4a9f512,0.4171,0.42
614274b231cf3ef3d4a9f514,0.4319,0.42
614274c03ac25c70a5c6cbd7,0.2851,0.28
614274df4e27a1844a5f0802,1.137,1.14
614275af9cbada84a8676d4d,1.8094,1.79
614275d631cf3ef3d4a9f51c,0.4126,0.42
614277163ac25c70a5c6cbdb,0.2999,0.28
614277844e27a1844a5f0808,1.1437,1.14
614277b74e27a1844a5f080a,1.1498,1.14
614277dbee0a3fd43fb47f61,0.2742,0.28
614277eb4e27a1844a5f080c,1.1474,1.14
614278d0baaf234b352906ec,0.958,0.97
614278d631cf3ef3d4a9f522,0.4107,0.42
6142791731cf3ef3d4a9f524,0.2889,0.28
614279304e27a1844a5f0810,1.1451,1.14
61427945baaf234b352906ee,1.0015,1
614279a131cf3ef3d4a9f526,0.4103,0.42
614279ac3ac25c70a5c6cbdd,0.4038,0.42
614279dd4e27a1844a5f0814,1.1482,1.14
61427a0e31cf3ef3d4a9f528,0.3911,0.39
61427a2d4e27a1844a5f0816,1.1807,1.18
61427ad931cf3ef3d4a9f52c,0.3018,0.32
61427af14e27a1844a5f081a,1.1473,1.14
61427b299cbada84a8676d51,1.808,1.79
61427b6f31cf3ef3d4a9f52e,0.4183,0.42
61427ba431cf3ef3d4a9f530,0.4302,0.42
61427c039cbada84a8676d53,1.8076,1.79
61427c3e31cf3ef3d4a9f532,0.3691,0.39
61427c824e27a1844a5f081e,1.1455,1.14
61427d074e27a1844a5f0820,1.1453,1.14
61427d484e27a1844a5f0822,1.1434,1.14
61427d7b31cf3ef3d4a9f536,0.4164,0.42
61427e249cbada84a8676d59,1.8094,1.79
61427e6131cf3ef3d4a9f53a,0.3024,0.32
61427eaa31cf3ef3d4a9f53c,0.4161,0.42
61427edf31cf3ef3d4a9f53e,0.3585,0.35
61427f4231cf3ef3d4a9f540,0.3574,0.35
61427f6a4e27a1844a5f082a,1.1357,1.14
61427fc731cf3ef3d4a9f542,0.417,0.42
614280113ac25c70a5c6cbe3,0.3899,0.39
614280794e27a1844a5f082c,1.1464,1.14
6142815b31cf3ef3d4a9f546,0.2783,0.28
6142815e3ac25c70a5c6cbe5,0.4246,0.42
614281e531cf3ef3d4a9f548,0.3585,0.35
6142825131cf3ef3d4a9f54a,0.4303,0.42
614282583ac25c70a5c6cbe7,0.4295,0.42
6142829f4e27a1844a5f0836,1.147,1.14
614282d14e27a1844a5f0838,1.1485,1.14
614282ffbaaf234b352906f4,0.653,0.66
614283033ac25c70a5c6cbe9,0.4102,0.42
614283349cbada84a8676d5b,1.8087,1.79
6142834931cf3ef3d4a9f54c,0.4066,0.42
6142837e31cf3ef3d4a9f54e,0.4076,0.42
6142839cee0a3fd43fb47f63,0.3593,0.35
614284524e27a1844a5f083c,1.1452,1.14
614284b84e27a1844a5f0840,1.1389,1.14
614284bb3ac25c70a5c6cbeb,0.4195,0.42
614284fa4e27a1844a5f0842,1.1373,1.14
6142852d31cf3ef3d4a9f554,0.3886,0.39
6142856a31cf3ef3d4a9f556,0.4052,0.42
614285c03ac25c70a5c6cbef,0.4025,0.39
614285c84e27a1844a5f0848,1.1443,1.14
614286443ac25c70a5c6cbf1,0.3529,0.35
6142868b4e27a1844a5f084a,1.1457,1.14
614286e33ac25c70a5c6cbf3,0.3967,0.39
614288374e27a1844a5f0852,1.1448,1.14
614288a631cf3ef3d4a9f562,0.2858,0.28
614288a79cbada84a8676d5f,1.809,1.79
614288c54e27a1844a5f0854,1.1363,1.14
614289564e27a1844a5f0856,1.1455,1.14
6142898a4e27a1844a5f0858,1.1454,1.14
614289bd4e27a1844a5f085a,1.1462,1.14
614289ea31cf3ef3d4a9f564,0.4193,0.42
614289edbaaf234b352906fe,1.1081,1.11
61428a5431cf3ef3d4a9f568,0.4005,0.39
61428a6dee0a3fd43fb47f6d,0.3602,0.35
61428ad94e27a1844a5f085e,1.137,1.14
61428b0b4e27a1844a5f0860,1.1454,1.14
61428b3831cf3ef3d4a9f56c,0.3543,0.35
61428c13baaf234b35290702,1.0033,1
61428c5f3ac25c70a5c6cbf7,0.3492,0.35
61428d5a31cf3ef3d4a9f574,0.4142,0.42
61428d659cbada84a8676d63,1.8073,1.79
61428da34e27a1844a5f086a,1.1831,1.18
61428eb09cbada84a8676d65,1.8073,1.79
61428ed631cf3ef3d4a9f57a,0.2711,0.28
61428f53baaf234b35290706,1.059,1.07
61428f9b9cbada84a8676d67,1.8085,1.79
61428fd731cf3ef3d4a9f57c,0.3993,0.39
61428fe84e27a1844a5f0872,1.1486,1.14
6142901e4e27a1844a5f0874,1.1451,1.14
6142908d4e27a1844a5f0878,1.145,1.14
614290d431cf3ef3d4a9f582,0.4166,0.42
6142910b31cf3ef3d4a9f584,0.3962,0.39
6142913d3ac25c70a5c6cbff,0.4007,0.39
6142920a3ac25c70a5c6cc01,0.3424,0.35
6142926631cf3ef3d4a9f58a,0.3767,0.39
6142929e31cf3ef3d4a9f58c,0.3935,0.39
614292f14e27a1844a5f0880,1.1448,1.14
61429380baaf234b35290708,1.0323,1.04
6142939d4e27a1844a5f0882,1.139,1.14
614293d731cf3ef3d4a9f58e,0.3554,0.35
614293f93ac25c70a5c6cc07,0.4061,0.42
6142942bbaaf234b3529070a,1.0941,1.11
6142944a31cf3ef3d4a9f590,0.3629,0.35
614294843ac25c70a5c6cc09,0.4174,0.42
614294c0baaf234b3529070c,1.1113,1.11
6142955f9cbada84a8676d6b,1.8093,1.79
614295f231cf3ef3d4a9f594,0.354,0.35
614296b631cf3ef3d4a9f598,0.4168,0.42
614296ee4e27a1844a5f088e,1.1405,1.14
61429754baaf234b3529070e,1.1104,1.11
61429809ee0a3fd43fb47f6f,0.3511,0.35
614298104e27a1844a5f0894,1.1423,1.14
6142985c9cbada84a8676d6f,1.8072,1.79
6142986d3ac25c70a5c6cc0b,0.3477,0.35
6142987a4e27a1844a5f0896,1.1483,1.14
6142988731cf3ef3d4a9f5a0,0.3577,0.35
614298cd4e27a1844a5f0898,1.1517,1.14
614298fb3ac25c70a5c6cc0d,0.417,0.42
6142993a31cf3ef3d4a9f5a2,0.4249,0.42
614299c54e27a1844a5f089e,1.1793,1.18
614299f94e27a1844a5f08a0,1.1471,1.14
61429a26ee0a3fd43fb47f71,0.3615,0.35
61429a65baaf234b35290712,0.957,0.97
61429b0f4e27a1844a5f08a6,1.1428,1.14
61429b7dbaaf234b35290714,1.0597,1.07
61429d3a31cf3ef3d4a9f5ac,0.3999,0.39
61429d4c4e27a1844a5f08aa,1.1462,1.14
61429da83ac25c70a5c6cc13,0.4237,0.42
61429df84e27a1844a5f08ac,1.1419,1.14
61429e2f31cf3ef3d4a9f5b0,0.3566,0.35
61429ec64e27a1844a5f08b0,1.1463,1.14
61429f0f4e27a1844a5f08b2,1.1767,1.18
61429f243ac25c70a5c6cc15,0.4152,0.42
6142a01c3ac25c70a5c6cc17,0.2549,0.25
6142a18a4e27a1844a5f08ba,1.1454,1.14
6142a2494e27a1844a5f08be,1.1441,1.14
6142a2d9baaf234b3529071a,1.1044,1.11
6142a2fa31cf3ef3d4a9f5bc,0.4274,0.42
6142a399ee0a3fd43fb47f77,0.3591,0.35
6142a41e4e27a1844a5f08c2,1.1466,1.14
6142a4924e27a1844a5f08c4,1.1817,1.18
6142a5504e27a1844a5f08c8,1.1448,1.14
6142a58d31cf3ef3d4a9f5c2,0.4247,0.42
6142a5cc4e27a1844a5f08cc,1.1454,1.14
6142a5e631cf3ef3d4a9f5c4,0.3586,0.35
6142a63b9cbada84a8676d73,1.8082,1.79
6142a6b631cf3ef3d4a9f5c6,0.3951,0.39
6142a6ee3ac25c70a5c6cc1f,0.4279,0.42
6142a7044e27a1844a5f08d2,1.1806,1.18
6142a8513ac25c70a5c6cc23,0.4267,0.42
6142a863baaf234b3529071c,1.1109,1.11
6142a8c831cf3ef3d4a9f5ce,0.3554,0.35
6142a90331cf3ef3d4a9f5d0,0.3602,0.35
6142a94f4e27a1844a5f08d4,1.1448,1.14
6142a9bb3ac25c70a5c6cc25,0.4112,0.42
6142aadb31cf3ef3d4a9f5d2,0.2747,0.28
6142ab9331cf3ef3d4a9f5d4,0.3503,0.35
6142abcd31cf3ef3d4a9f5d6,0.4312,0.42
6142ac794e27a1844a5f08dc,1.144,1.14
6142ae684e27a1844a5f08e0,1.1467,1.14
6142ae9e4e27a1844a5f08e2,1.1454,1.14
6142af483ac25c70a5c6cc2f,0.3804,0.39
6142afb54e27a1844a5f08e6,1.1458,1.14
6142afd43ac25c70a5c6cc31,0.4218,0.42
6142b0464e27a1844a5f08e8,1.1451,1.14
6142b0623ac25c70a5c6cc33,0.4073,0.42
6142b1344e27a1844a5f08ea,1.1418,1.14
6142b30f31cf3ef3d4a9f5ec,0.4076,0.42
6142b38831cf3ef3d4a9f5ee,0.4125,0.42
6142b3e43ac25c70a5c6cc35,0.4145,0.42
6142b4024e27a1844a5f08f0,1.1471,1.14
6142b6824e27a1844a5f08f8,1.146,1.14
6142b76f31cf3ef3d4a9f5fc,0.3597,0.35
6142b8194e27a1844a5f08fc,1.1466,1.14
6142b820ee0a3fd43fb47f83,0.3583,0.35
6142b88431cf3ef3d4a9f5fe,0.4298,0.42
6142ba053ac25c70a5c6cc39,0.3933,0.39
6142baadee0a3fd43fb47f85,0.3588,0.35
6142bb1c31cf3ef3d4a9f602,0.405,0.42
6142bb564e27a1844a5f0900,1.1443,1.14
6142bbee4e27a1844a5f0904,1.146,1.14
6142bcbd4e27a1844a5f0906,1.1212,1.11
6142bd594e27a1844a5f0908,1.1486,1.14
6142bd8bbaaf234b35290726,1.0999,1.11
6142bdfc31cf3ef3d4a9f606,0.4022,0.39
6142be594e27a1844a5f090c,1.1413,1.14
6142bf1c31cf3ef3d4a9f608,0.4311,0.42
6142c0344e27a1844a5f0912,1.1437,1.14
6142c06b4e27a1844a5f0914,1.1455,1.14
6142c0a131cf3ef3d4a9f60c,0.3014,0.32
6142c1b64e27a1844a5f0918,1.1455,1.14
6142c22f3ac25c70a5c6cc3d,0.3521,0.35
6142c2e131cf3ef3d4a9f610,0.3921,0.39
6142c3b04e27a1844a5f091c,1.1512,1.14
6142c3b231cf3ef3d4a9f612,0.3356,0.35
6142c3bd9cbada84a8676d77,1.8103,1.79
6142c41231cf3ef3d4a9f614,0.422,0.42
6142c4753ac25c70a5c6cc3f,0.3805,0.39
6142c4a5baaf234b35290728,1.0885,1.07
6142c5414e27a1844a5f0920,1.1469,1.14
6142c5e131cf3ef3d4a9f61c,0.2891,0.28
6142c70831cf3ef3d4a9f622,0.4245,0.42
6142c8ba3ac25c70a5c6cc43,0.3753,0.39
6142c8db4e27a1844a5f0928,1.1392,1.14
6142c9733ac25c70a5c6cc45,0.3904,0.39
6142c9eb31cf3ef3d4a9f626,0.3911,0.39
6142ca6b31cf3ef3d4a9f628,0.3441,0.35
6142cb6a31cf3ef3d4a9f62e,0.4165,0.42
6142cbb59cbada84a8676d7b,1.8081,1.79
6142cca89cbada84a8676d7d,1.8061,1.79
6142cccd4e27a1844a5f0930,1.1781,1.18
6142cce031cf3ef3d4a9f632,0.3921,0.39
6142cd2831cf3ef3d4a9f634,0.3548,0.35
6142cd6931cf3ef3d4a9f636,0.2962,0.28
6142cd7f3ac25c70a5c6cc4b,0.3535,0.35
6142cdf84e27a1844a5f0936,1.1456,1.14
6142ce514e27a1844a5f0938,1.1464,1.14
6142ce833ac25c70a5c6cc4d,0.4132,0.42
6142cf134e27a1844a5f093c,1.1452,1.14
6142cf4bbaaf234b3529072a,1.111,1.11
6142d29f31cf3ef3d4a9f63c,0.4071,0.42
6142d2b34e27a1844a5f0944,1.1396,1.14
6142d3963ac25c70a5c6cc57,0.4215,0.42
6142d40931cf3ef3d4a9f63e,0.3969,0.39
6142d48f4e27a1844a5f0948,1.1466,1.14
6142d51631cf3ef3d4a9f642,0.4019,0.39
6142d56c31cf3ef3d4a9f644,0.4297,0.42
6142d620ee0a3fd43fb47f87,0.3585,0.35
6142d81031cf3ef3d4a9f648,0.392,0.39
6142d8693ac25c70a5c6cc59,0.4132,0.42
6142d8e831cf3ef3d4a9f64c,0.4238,0.42
6142d94531cf3ef3d4a9f64e,0.2848,0.28
6142d9dc3ac25c70a5c6cc5b,0.3501,0.35
6142da0c31cf3ef3d4a9f650,0.3516,0.35
6142da654e27a1844a5f0950,1.1376,1.14
6142da6731cf3ef3d4a9f652,0.3795,0.39
6142dad231cf3ef3d4a9f654,0.4193,0.42
6142dad34e27a1844a5f0952,1.1453,1.14
6142db3c4e27a1844a5f0954,1.1474,1.14
6142db4e3ac25c70a5c6cc5d,0.402,0.39
6142db6bbaaf234b3529072e,1.1195,1.11
6142db7c31cf3ef3d4a9f656,0.3957,0.39
6142dbea3ac25c70a5c6cc5f,0.4367,0.42
6142dc7d3ac25c70a5c6cc61,0.3862,0.39
6142dcd74e27a1844a5f0958,1.1468,1.14
6142dd4f4e27a1844a5f095a,1.145,1.14
6142dd9f31cf3ef3d4a9f65e,0.3563,0.35
6142dfa53ac25c70a5c6cc63,0.4216,0.42
6142dfd24e27a1844a5f095e,1.1376,1.14
6142e07b31cf3ef3d4a9f662,0.3945,0.39
6142e0c84e27a1844a5f0962,1.1435,1.14
6142e1014e27a1844a5f0964,1.1459,1.14
6142e1d73ac25c70a5c6cc65,0.3042,0.32
6142e26f3ac25c70a5c6cc67,0.3562,0.35
6142e312baaf234b35290736,1.0999,1.11
6142e42331cf3ef3d4a9f66c,0.3714,0.39
6142e4d34e27a1844a5f0966,1.1471,1.14
6142e50d4e27a1844a5f0968,1.1433,1.14
6142e59131cf3ef3d4a9f670,0.3904,0.39
6142e6093ac25c70a5c6cc69,0.3588,0.35
6142e6fc31cf3ef3d4a9f672,0.4299,0.42
6142e70c4e27a1844a5f096e,1.1486,1.14
6142e7c94e27a1844a5f0970,1.1456,1.14
6142e9183ac25c70a5c6cc6f,0.4126,0.42
6142e9c331cf3ef3d4a9f678,0.4232,0.42
6142ea65ee0a3fd43fb47f8b,0.359,0.35
6142ecbc3ac25c70a5c6cc73,0.2976,0.28
6142edc94e27a1844a5f097e,1.1398,1.14
6142edd931cf3ef3d4a9f680,0.4256,0.42
6142eee03ac25c70a5c6cc77,0.4114,0.42
6142eee64e27a1844a5f0982,1.1378,1.14
6142f02631cf3ef3d4a9f688,0.4028,0.39
6142f06231cf3ef3d4a9f68a,0.4182,0.42
6142f15aee0a3fd43fb47f8f,0.3608,0.35
6142f1ee3ac25c70a5c6cc7d,0.4258,0.42
6142f3ce3ac25c70a5c6cc81,0.3776,0.39
6142f3d231cf3ef3d4a9f696,0.275,0.28
6142f4aa31cf3ef3d4a9f69a,0.3983,0.39
6142f57b4e27a1844a5f0988,1.1425,1.14
6142f594baaf234b3529073a,1.039,1.04
6142f63d4e27a1844a5f098c,1.1411,1.14
6142f63e31cf3ef3d4a9f69c,0.4187,0.42
6142f73f4e27a1844a5f0990,1.1474,1.14
6142f77031cf3ef3d4a9f6a0,0.4219,0.42
6142f7d54e27a1844a5f0992,1.1434,1.14
6142f8723ac25c70a5c6cc85,0.3602,0.35
6142f8a431cf3ef3d4a9f6a4,0.3965,0.39
